CustomerID,CLV,Segment,Frequency
14578.0,168.63,Low-value,1
14581.0,138.6,Low-value,1
14582.0,114.11,Low-value,1
14583.0,986.96,Medium-value,5
14584.0,1020.06,Medium-value,5
14585.0,157.05,Low-value,1
14586.0,134.16,Low-value,3
14587.0,1577.39,High-value,10
14589.0,39.75,Low-value,1
14591.0,1320.21,High-value,4
14592.0,557.94,Medium-value,3
14593.0,617.15,Medium-value,3
14594.0,363.33,Low-value,2
14595.0,1740.6000000000001,High-value,6
14597.0,866.24,Medium-value,2
14598.0,221.97,Low-value,1
14600.0,393.33000000000004,Medium-value,1
14601.0,213.96,Low-value,1
14603.0,660.0,Medium-value,1
14606.0,11633.35,High-value,128
14607.0,10981.1,High-value,17
14608.0,1785.15,High-value,4
14609.0,601.56,Medium-value,4
14616.0,406.08000000000004,Medium-value,3
14618.0,538.59,Medium-value,4
14619.0,379.51,Medium-value,2
14620.0,393.28000000000003,Medium-value,3
14621.0,1765.76,High-value,6
14622.0,320.58000000000004,Low-value,1
14623.0,866.8000000000001,Medium-value,6
14624.0,225.85,Low-value,2
14625.0,848.48,Medium-value,5
14626.0,2757.07,High-value,7
14627.0,-21.85,Low-value,1
14628.0,671.96,Medium-value,2
14629.0,935.46,Medium-value,3
14631.0,1006.98,Medium-value,3
14632.0,114.56,Low-value,1
14633.0,344.90000000000003,Low-value,1
14636.0,609.85,Medium-value,2
14638.0,443.6,Medium-value,1
14639.0,2952.34,High-value,8
14640.0,2024.45,High-value,8
14641.0,110.46000000000001,Low-value,1
14642.0,96.12,Low-value,1
14643.0,668.61,Medium-value,3
14644.0,780.46,Medium-value,4
14645.0,597.09,Medium-value,2
14646.0,279489.02,High-value,77
14647.0,236.04000000000002,Low-value,1
14649.0,1402.59,High-value,4
14651.0,653.75,Medium-value,2
14652.0,114.18,Low-value,1
14653.0,1926.65,High-value,7
14655.0,1930.15,High-value,5
14656.0,291.05,Low-value,2
14657.0,838.27,Medium-value,5
14658.0,247.15,Low-value,2
14659.0,2456.53,High-value,12
14660.0,285.74,Low-value,2
14661.0,107.95,Low-value,1
14662.0,741.37,Medium-value,4
14664.0,636.24,Medium-value,2
14665.0,1258.38,High-value,7
14666.0,195.25,Low-value,1
14667.0,9165.04,High-value,27
14669.0,1259.24,High-value,3
14670.0,392.86,Medium-value,2
14672.0,765.5500000000001,Medium-value,2
14673.0,1736.4,High-value,5
14675.0,596.36,Medium-value,1
14676.0,2543.2400000000002,High-value,8
14679.0,-2.55,Low-value,1
14680.0,26932.34,High-value,23
14681.0,498.95,Medium-value,3
14682.0,52.0,Low-value,2
14684.0,1201.51,High-value,5
14687.0,628.38,Medium-value,1
14688.0,5055.61,High-value,27
14689.0,112.80000000000001,Low-value,1
14690.0,341.96,Low-value,3
14691.0,2114.33,High-value,5
14692.0,582.05,Medium-value,5
14693.0,172.9,Low-value,1
14696.0,2070.97,High-value,9
14697.0,188.61,Low-value,2
14698.0,1217.27,High-value,5
14699.0,109.13000000000001,Low-value,1
14700.0,2195.1,High-value,3
14701.0,2462.94,High-value,12
14702.0,3210.29,High-value,18
14703.0,318.17,Low-value,1
14704.0,1493.96,High-value,9
14705.0,179.0,Low-value,1
14708.0,1096.67,Medium-value,4
14709.0,4911.14,High-value,14
14710.0,599.48,Medium-value,4
14711.0,2809.02,High-value,12
14712.0,917.07,Medium-value,3
14713.0,2660.1,High-value,12
14714.0,160.19,Low-value,1
14715.0,867.38,Medium-value,4
14716.0,307.51,Low-value,2
14719.0,1571.89,High-value,6
14720.0,663.81,Medium-value,3
14722.0,180.42,Low-value,1
14723.0,1122.36,High-value,6
14725.0,655.58,Medium-value,1
14727.0,268.58,Low-value,1
14729.0,313.49,Low-value,1
14730.0,1897.57,High-value,8
14731.0,380.02,Medium-value,3
14732.0,2686.34,High-value,10
14733.0,9451.54,High-value,15
14735.0,5807.6900000000005,High-value,34
14737.0,1164.55,High-value,3
14738.0,1289.94,High-value,9
14739.0,3899.1,High-value,8
14740.0,1423.21,High-value,4
14741.0,1400.3400000000001,High-value,6
14744.0,1088.53,Medium-value,9
14745.0,1167.16,High-value,6
14747.0,294.3,Low-value,2
14748.0,1311.79,High-value,6
14752.0,389.64000000000004,Medium-value,1
14753.0,563.15,Medium-value,1
14754.0,638.05,Medium-value,2
14755.0,4965.38,High-value,12
14756.0,738.96,Medium-value,1
14757.0,420.5,Medium-value,1
14758.0,1484.06,High-value,4
14759.0,1625.97,High-value,3
14760.0,53.8,Low-value,2
14761.0,255.9,Low-value,2
14762.0,300.52,Low-value,1
14764.0,250.55,Low-value,2
14765.0,254.11,Low-value,3
14766.0,2423.07,High-value,8
14768.0,139.5,Low-value,3
14769.0,10383.83,High-value,10
14770.0,876.4200000000001,Medium-value,2
14772.0,139.26,Low-value,1
14775.0,1011.9,Medium-value,3
14776.0,2195.58,High-value,13
14777.0,-17.450000000000003,Low-value,2
14778.0,730.86,Medium-value,2
14779.0,386.15,Medium-value,3
14780.0,447.68,Medium-value,2
14782.0,200.10000000000002,Low-value,1
14784.0,289.99,Low-value,2
14785.0,77.4,Low-value,2
14788.0,679.44,Medium-value,2
14789.0,197.64,Low-value,1
14790.0,745.06,Medium-value,4
14792.0,0.0,Low-value,2
14793.0,214.14000000000001,Low-value,2
14794.0,1272.1100000000001,High-value,9
14795.0,131.45000000000002,Low-value,1
14796.0,7792.51,High-value,27
14798.0,173.74,Low-value,3
14799.0,157.7,Low-value,1
14800.0,4228.39,High-value,16
14801.0,189.34,Low-value,1
14803.0,845.5500000000001,Medium-value,3
14804.0,353.27,Low-value,1
14805.0,546.4,Medium-value,4
14806.0,193.39000000000001,Low-value,1
14808.0,2152.8,High-value,15
14810.0,2085.33,High-value,11
14813.0,152.88,Low-value,2
14815.0,778.5,Medium-value,2
14816.0,271.85,Low-value,1
14817.0,1110.34,Medium-value,2
14818.0,657.8,Medium-value,3
14819.0,272.07,Low-value,2
14820.0,507.29,Medium-value,4
14821.0,48.800000000000004,Low-value,1
14823.0,321.43,Low-value,3
14824.0,1127.71,High-value,4
14825.0,2221.01,High-value,12
14828.0,2139.76,High-value,3
14829.0,644.65,Medium-value,6
14830.0,188.88,Low-value,1
14834.0,1698.3500000000001,High-value,8
14836.0,102.45,Low-value,3
14837.0,1641.2,High-value,5
14840.0,62.85,Low-value,1
14841.0,3295.76,High-value,6
14842.0,2456.8,High-value,8
14844.0,3189.81,High-value,4
14847.0,309.40000000000003,Low-value,1
14849.0,7904.28,High-value,28
14850.0,278.15,Low-value,2
14851.0,511.35,Medium-value,2
14852.0,2836.69,High-value,6
14853.0,463.05,Medium-value,3
14854.0,2730.09,High-value,8
14855.0,645.65,Medium-value,2
14856.0,1290.53,High-value,3
14857.0,1165.65,High-value,3
14859.0,1352.04,High-value,5
14860.0,168.62,Low-value,2
14861.0,125.79,Low-value,1
14862.0,841.2,Medium-value,2
14863.0,266.76,Low-value,1
14865.0,52.2,Low-value,2
14866.0,14197.45,High-value,13
14867.0,701.33,Medium-value,4
14868.0,2939.64,High-value,9
14869.0,717.7,Medium-value,3
14870.0,327.25,Low-value,1
14871.0,501.28000000000003,Medium-value,4
14873.0,519.68,Medium-value,1
14875.0,1448.72,High-value,5
14878.0,1476.09,High-value,9
14880.0,690.59,Medium-value,3
14881.0,255.4,Low-value,1
14882.0,589.7,Medium-value,2
14883.0,756.64,Medium-value,7
14885.0,765.3199999999999,Medium-value,1
14886.0,364.8,Low-value,1
14887.0,1862.0,High-value,1
14888.0,369.2,Medium-value,1
14889.0,135.9,Low-value,1
14890.0,125.65,Low-value,1
14891.0,554.38,Medium-value,2
14893.0,1237.8500000000001,High-value,2
14894.0,655.75,Medium-value,1
14895.0,11020.26,High-value,24
14896.0,468.77000000000004,Medium-value,2
14897.0,1366.38,High-value,4
14898.0,1194.11,High-value,8
14901.0,1414.99,High-value,10
14902.0,314.11,Low-value,2
14903.0,2729.18,High-value,10
14904.0,1025.44,Medium-value,2
14905.0,599.9,Medium-value,3
14907.0,3478.85,High-value,10
14908.0,277.8,Low-value,1
14910.0,389.86,Medium-value,7
14911.0,132458.73,High-value,248
14912.0,841.52,Medium-value,3
14913.0,1227.43,High-value,4
14915.0,258.83000000000004,Low-value,3
14916.0,1264.84,High-value,5
14918.0,1610.15,High-value,2
14920.0,977.77,Medium-value,2
14921.0,1316.07,High-value,2
14923.0,749.1,Medium-value,1
14924.0,310.05,Low-value,1
14929.0,223.88,Low-value,1
14930.0,2362.96,High-value,3
14931.0,964.6800000000001,Medium-value,6
14932.0,363.53,Low-value,1
14934.0,1888.84,High-value,3
14935.0,1784.71,High-value,1
14936.0,8117.42,High-value,9
14937.0,1617.63,High-value,4
14944.0,5842.95,High-value,14
14946.0,100.9,Low-value,1
14947.0,290.82,Low-value,2
14948.0,1066.57,Medium-value,7
14950.0,361.25,Low-value,2
14951.0,311.69,Low-value,1
14952.0,7912.79,High-value,15
14953.0,285.67,Low-value,1
14954.0,294.85,Low-value,1
14957.0,58.49,Low-value,1
14958.0,483.73,Medium-value,3
14959.0,684.97,Medium-value,5
14960.0,221.27,Low-value,2
14961.0,7006.58,High-value,12
14962.0,126.7,Low-value,1
14963.0,1472.34,High-value,5
14964.0,206.21,Low-value,1
14965.0,596.09,Medium-value,2
14966.0,183.02,Low-value,1
14967.0,463.8,Medium-value,1
14968.0,147.59,Low-value,1
14970.0,1592.06,High-value,4
14971.0,1097.98,Medium-value,3
14972.0,114.77,Low-value,1
14973.0,1314.45,High-value,3
14974.0,89.94,Low-value,1
14975.0,279.94,Low-value,1
14976.0,765.86,Medium-value,8
14978.0,1921.3700000000001,High-value,5
14981.0,102.12,Low-value,1
14984.0,202.37,Low-value,2
14985.0,292.01,Low-value,2
14987.0,326.4,Low-value,2
14988.0,334.54,Low-value,1
14995.0,231.98000000000002,Low-value,2
14997.0,540.98,Medium-value,4
14998.0,414.87,Medium-value,2
15000.0,490.52,Medium-value,1
15002.0,1641.76,High-value,4
15004.0,1220.77,High-value,1
15005.0,6160.54,High-value,35
15006.0,480.38,Medium-value,1
15007.0,156.91,Low-value,1
15009.0,1259.43,High-value,3
15010.0,308.94,Low-value,1
15012.0,405.04,Medium-value,2
15014.0,257.67,Low-value,2
15016.0,170.04,Low-value,1
15017.0,125.58,Low-value,1
15018.0,456.26,Medium-value,4
15019.0,252.81,Low-value,1
15021.0,1829.23,High-value,13
15022.0,852.39,Medium-value,4
15023.0,6680.81,High-value,12
15024.0,1636.43,High-value,10
15025.0,361.96,Low-value,1
15026.0,469.0,Medium-value,3
15027.0,1051.95,Medium-value,6
15028.0,627.13,Medium-value,4
15030.0,518.28,Medium-value,2
15031.0,653.19,Medium-value,4
15032.0,4464.1,High-value,5
15033.0,2541.53,High-value,11
15034.0,4243.21,High-value,11
15035.0,252.73000000000002,Low-value,1
15036.0,429.56,Medium-value,3
15038.0,645.84,Medium-value,7
15039.0,19638.59,High-value,52
15041.0,179.93,Low-value,1
15042.0,135.93,Low-value,1
15043.0,537.0,Medium-value,1
15044.0,7563.88,High-value,22
15045.0,633.66,Medium-value,3
15046.0,4940.66,High-value,16
15047.0,343.62,Low-value,1
15048.0,377.52,Medium-value,5
15049.0,121.17000000000002,Low-value,1
15050.0,1682.77,High-value,5
15051.0,1383.36,High-value,3
15052.0,207.73000000000002,Low-value,1
15053.0,693.95,Medium-value,3
15054.0,302.1,Low-value,2
15057.0,1489.5,High-value,2
15058.0,2102.54,High-value,11
15059.0,1325.82,High-value,11
15060.0,294.25,Low-value,4
15061.0,54228.74,High-value,55
15062.0,987.86,Medium-value,4
15063.0,370.79999999999995,Medium-value,1
15065.0,3135.98,High-value,6
15066.0,760.59,Medium-value,2
15067.0,1744.76,High-value,3
15068.0,553.36,Medium-value,2
15069.0,1109.53,Medium-value,1
15070.0,106.2,Low-value,1
15071.0,982.07,Medium-value,2
15073.0,612.43,Medium-value,4
15074.0,735.67,Medium-value,1
15075.0,773.03,Medium-value,1
15076.0,880.85,Medium-value,1
15078.0,9623.35,High-value,38
15079.0,893.66,Medium-value,5
15081.0,487.35,Medium-value,6
15083.0,88.2,Low-value,1
15087.0,306.94,Low-value,1
15088.0,1140.27,High-value,3
15089.0,2420.84,High-value,6
15090.0,381.32,Medium-value,1
15091.0,476.96,Medium-value,2
15092.0,457.81,Medium-value,2
15093.0,4410.14,High-value,9
15095.0,1364.7,High-value,5
15096.0,219.39000000000001,Low-value,1
15097.0,248.08,Low-value,1
15098.0,649.5,Medium-value,5
15099.0,410.48,Medium-value,1
15100.0,635.1,Medium-value,6
15101.0,310.03000000000003,Low-value,3
15103.0,703.36,Medium-value,2
15104.0,968.64,Medium-value,3
15105.0,2298.93,High-value,7
15106.0,1407.73,High-value,7
15107.0,247.66,Low-value,8
15108.0,1291.75,High-value,5
15109.0,463.75,Medium-value,2
15110.0,973.2,Medium-value,7
15111.0,1567.48,High-value,3
15113.0,3339.5099999999998,High-value,4
15114.0,2760.56,High-value,10
15115.0,340.11,Low-value,1
15116.0,1352.75,High-value,4
15117.0,1550.13,High-value,6
15118.0,244.8,Low-value,1
15119.0,266.4,Low-value,1
15120.0,343.82,Low-value,2
15121.0,457.72,Medium-value,2
15122.0,1612.13,High-value,6
15123.0,2199.31,High-value,2
15124.0,184.19,Low-value,2
15125.0,11117.05,High-value,23
15127.0,406.53000000000003,Medium-value,1
15128.0,1419.54,High-value,8
15129.0,3447.4,High-value,11
15130.0,330.11,Low-value,1
15132.0,977.9300000000001,Medium-value,5
15133.0,982.42,Medium-value,3
15134.0,1387.99,High-value,8
15135.0,127.15,Low-value,2
15136.0,1282.45,High-value,5
15139.0,178.96,Low-value,2
15140.0,2350.0,High-value,8
15142.0,498.74,Medium-value,1
15143.0,259.45,Low-value,1
15144.0,6530.04,High-value,18
15145.0,1194.73,High-value,4
15146.0,1313.66,High-value,3
15147.0,608.65,Medium-value,2
15148.0,301.29,Low-value,1
15149.0,520.8000000000001,Medium-value,1
15150.0,5280.83,High-value,11
15152.0,4684.24,High-value,16
15153.0,329.25,Low-value,1
15154.0,224.73,Low-value,2
15156.0,961.49,Medium-value,3
15157.0,1869.5,High-value,5
15158.0,401.40000000000003,Medium-value,1
15159.0,18573.68,High-value,34
15160.0,158.16,Low-value,1
15163.0,304.47,Low-value,2
15164.0,824.58,Medium-value,3
15165.0,487.75,Medium-value,1
15167.0,158.8,Low-value,1
15168.0,106.56,Low-value,1
15171.0,1034.5,Medium-value,2
15172.0,1624.05,High-value,5
15174.0,135.75,Low-value,1
15175.0,224.14,Low-value,1
15178.0,40.5,Low-value,1
15179.0,2186.2000000000003,High-value,7
15180.0,87.5,Low-value,1
15181.0,680.28,Medium-value,5
15182.0,622.85,Medium-value,2
15184.0,402.2,Medium-value,2
15185.0,310.62,Low-value,1
15186.0,411.41,Medium-value,2
15187.0,4670.08,High-value,18
15189.0,15802.14,High-value,53
15192.0,1044.32,Medium-value,3
15193.0,499.32,Medium-value,1
15194.0,7521.17,High-value,22
15195.0,3861.0,High-value,1
15197.0,656.44,Medium-value,5
15198.0,193.64,Low-value,2
15199.0,1268.7,High-value,4
15201.0,927.84,Medium-value,11
15203.0,1827.8,High-value,6
15204.0,316.58,Low-value,1
15205.0,648.8299999999999,Medium-value,3
15206.0,420.3,Medium-value,4
15208.0,867.62,Medium-value,6
15210.0,331.18,Low-value,1
15211.0,894.4100000000001,Medium-value,2
15212.0,88.95,Low-value,2
15213.0,325.05,Low-value,3
15214.0,1661.44,High-value,8
15215.0,615.99,Medium-value,6
15216.0,96.6,Low-value,1
15218.0,5756.89,High-value,11
15219.0,305.75,Low-value,1
15220.0,1758.92,High-value,7
15221.0,114.1,Low-value,2
15222.0,585.0,Medium-value,1
15223.0,454.90000000000003,Medium-value,3
15224.0,310.48,Low-value,3
15225.0,409.40000000000003,Medium-value,1
15226.0,154.41,Low-value,1
15227.0,1219.4,High-value,5
15228.0,3376.96,High-value,5
15230.0,429.6,Medium-value,2
15232.0,612.06,Medium-value,2
15234.0,197.0,Low-value,1
15235.0,2247.51,High-value,12
15236.0,321.05,Low-value,1
15237.0,1412.32,High-value,4
15238.0,1056.54,Medium-value,5
15239.0,764.34,Medium-value,3
15240.0,1685.57,High-value,7
15241.0,1738.59,High-value,9
15243.0,316.68,Low-value,1
15244.0,631.57,Medium-value,2
15245.0,2515.84,High-value,3
15246.0,514.15,Medium-value,2
15247.0,356.0,Low-value,1
15249.0,6657.360000000001,High-value,15
15251.0,10327.11,High-value,15
15252.0,740.78,Medium-value,2
15253.0,915.3,Medium-value,6
15254.0,300.36,Low-value,1
15255.0,890.85,Medium-value,1
15256.0,98.45,Low-value,1
15257.0,232.14999999999998,Low-value,2
15258.0,623.16,Medium-value,2
15260.0,1780.77,High-value,8
15261.0,254.82,Low-value,1
15262.0,178.95000000000002,Low-value,1
15263.0,156.51,Low-value,1
15264.0,393.74,Medium-value,1
15265.0,1506.1200000000001,High-value,2
15266.0,119.3,Low-value,1
15267.0,1717.36,High-value,5
15269.0,408.8,Medium-value,1
15270.0,2298.2,High-value,9
15271.0,2472.09,High-value,16
15272.0,721.94,Medium-value,2
15274.0,716.57,Medium-value,2
15275.0,609.19,Medium-value,2
15276.0,128.63,Low-value,1
15277.0,255.89999999999998,Low-value,1
15279.0,277.41,Low-value,2
15280.0,113.12,Low-value,1
15281.0,2239.95,High-value,12
15286.0,240.55,Low-value,1
15287.0,485.24,Medium-value,3
15288.0,2306.52,High-value,5
15289.0,935.1,Medium-value,4
15290.0,7803.7699999999995,High-value,21
15291.0,4596.51,High-value,20
15292.0,178.39,Low-value,1
15296.0,3610.31,High-value,10
15297.0,635.0400000000001,Medium-value,4
15298.0,3774.1,High-value,14
15299.0,3787.09,High-value,11
15300.0,496.44,Medium-value,1
15301.0,5007.72,High-value,14
15303.0,574.02,Medium-value,1
15304.0,680.3,Medium-value,10
15306.0,1174.3500000000001,High-value,3
15307.0,205.3,Low-value,1
15308.0,302.27,Low-value,2
15311.0,59284.19,High-value,118
15312.0,921.1,Medium-value,5
15313.0,52.0,Low-value,1
15314.0,327.97,Low-value,1
15315.0,551.54,Medium-value,3
15316.0,165.0,Low-value,1
15318.0,312.62,Low-value,1
15319.0,204.5,Low-value,1
15320.0,267.13,Low-value,1
15321.0,2663.48,High-value,4
15322.0,602.97,Medium-value,2
15325.0,161.74,Low-value,1
15326.0,311.71,Low-value,1
15327.0,208.75,Low-value,1
15329.0,1005.5,Medium-value,5
15330.0,714.9599999999999,Medium-value,2
15332.0,1661.06,High-value,4
15333.0,1028.56,Medium-value,1
15334.0,350.82,Low-value,3
15335.0,170.22,Low-value,1
15339.0,557.57,Medium-value,3
15341.0,2020.52,High-value,1
15342.0,391.76,Medium-value,2
15343.0,364.5,Low-value,1
15344.0,476.58,Medium-value,5
15345.0,367.69,Medium-value,2
15346.0,252.42000000000002,Low-value,1
15347.0,201.60000000000002,Low-value,1
15348.0,158.04,Low-value,1
15349.0,463.91,Medium-value,2
15350.0,115.65,Low-value,1
15351.0,1836.69,High-value,10
15353.0,770.12,Medium-value,2
15355.0,277.05,Low-value,2
15356.0,2718.03,High-value,10
15358.0,8235.65,High-value,29
15360.0,427.93,Medium-value,1
15361.0,418.92,Medium-value,1
15363.0,318.05,Low-value,2
15364.0,913.19,Medium-value,2
15365.0,1330.45,High-value,9
15366.0,602.51,Medium-value,2
15367.0,1867.69,High-value,5
15368.0,446.94000000000005,Medium-value,1
15369.0,-1592.49,Low-value,1
15370.0,2360.55,High-value,8
15372.0,2007.4,High-value,1
15373.0,2213.11,High-value,13
15374.0,168.0,Low-value,1
15376.0,1221.56,High-value,3
15379.0,3631.8900000000003,High-value,8
15380.0,1682.36,High-value,6
15381.0,596.85,Medium-value,2
15382.0,5927.86,High-value,8
15384.0,635.76,Medium-value,3
15385.0,316.88,Low-value,1
15386.0,394.14,Medium-value,1
15388.0,140.54,Low-value,1
15389.0,500.0,Medium-value,1
15392.0,1515.73,High-value,5
15393.0,231.86,Low-value,2
15394.0,2183.54,High-value,4
15395.0,107.45,Low-value,1
15396.0,288.18,Low-value,1
15397.0,94.0,Low-value,1
15398.0,1339.63,High-value,3
15399.0,815.77,Medium-value,3
15400.0,666.7,Medium-value,6
15402.0,626.77,Medium-value,2
15405.0,349.1,Low-value,1
15406.0,426.61,Medium-value,4
15407.0,1046.74,Medium-value,4
15408.0,267.18,Low-value,1
15410.0,3450.84,High-value,8
15411.0,1336.43,High-value,5
15412.0,190.53,Low-value,1
15414.0,774.9000000000001,Medium-value,3
15415.0,559.61,Medium-value,1
15416.0,3974.37,High-value,5
15417.0,508.8,Medium-value,1
15419.0,135.86,Low-value,1
15421.0,950.36,Medium-value,4
15422.0,97.7,Low-value,2
15423.0,43.5,Low-value,1
15424.0,383.34,Medium-value,2
15426.0,1386.58,High-value,7
15427.0,1430.54,High-value,3
15428.0,93.78,Low-value,1
15429.0,364.9,Low-value,3
15432.0,171.19000000000003,Low-value,1
15433.0,417.87,Medium-value,3
15434.0,997.48,Medium-value,6
15435.0,149.29,Low-value,1
15436.0,1067.75,Medium-value,3
15437.0,200.16,Low-value,1
15438.0,156.57999999999998,Low-value,1
15440.0,383.68,Medium-value,3
15442.0,594.0,Medium-value,1
15443.0,3188.84,High-value,8
15444.0,1411.21,High-value,2
15445.0,113.5,Low-value,1
15447.0,155.17000000000002,Low-value,1
15448.0,494.64,Medium-value,1
15449.0,971.22,Medium-value,5
15450.0,429.84,Medium-value,1
15452.0,528.48,Medium-value,3
15453.0,1371.77,High-value,7
15454.0,179.1,Low-value,1
15456.0,434.59,Medium-value,3
15457.0,237.07,Low-value,1
15458.0,161.64,Low-value,1
15460.0,214.26,Low-value,1
15462.0,234.6,Low-value,3
15463.0,126.14,Low-value,1
15464.0,1044.65,Medium-value,1
15465.0,6945.0199999999995,High-value,24
15466.0,334.53,Low-value,1
15467.0,511.88,Medium-value,4
15468.0,438.46000000000004,Medium-value,5
15469.0,504.5,Medium-value,4
15471.0,454.48,Medium-value,1
15472.0,371.56,Medium-value,1
15473.0,1465.2,High-value,10
15475.0,454.11,Medium-value,1
15478.0,1399.92,High-value,2
15480.0,905.5,Medium-value,1
15482.0,6393.52,High-value,16
15483.0,225.26,Low-value,4
15484.0,3559.21,High-value,5
15485.0,2564.5,High-value,3
15488.0,91.32000000000001,Low-value,1
15489.0,1090.03,Medium-value,4
15491.0,3090.85,High-value,7
15492.0,659.46,Medium-value,2
15493.0,1918.8600000000001,High-value,7
15494.0,1280.58,High-value,2
15497.0,1259.7,High-value,3
15498.0,12396.46,High-value,35
15500.0,1131.56,High-value,4
15502.0,5541.46,High-value,23
15503.0,141.04,Low-value,1
15504.0,52.83,Low-value,1
15505.0,3497.14,High-value,7
15506.0,972.08,Medium-value,3
15507.0,475.86,Medium-value,1
15508.0,1000.27,Medium-value,6
15510.0,250.0,Low-value,1
15511.0,900.53,Medium-value,5
15512.0,121.0,Low-value,2
15513.0,14520.08,High-value,22
15514.0,2907.45,High-value,13
15516.0,62.43,Low-value,3
15517.0,267.03,Low-value,1
15518.0,1890.99,High-value,13
15520.0,343.5,Low-value,1
15521.0,2574.65,High-value,13
15522.0,397.99,Medium-value,2
15523.0,412.01000000000005,Medium-value,1
15524.0,440.0,Medium-value,1
15525.0,719.47,Medium-value,4
15526.0,148.44,Low-value,2
15527.0,2347.57,High-value,10
15528.0,229.33,Low-value,1
15529.0,3935.15,High-value,12
15530.0,1497.31,High-value,4
15531.0,1972.39,High-value,2
15532.0,1500.88,High-value,6
15533.0,746.92,Medium-value,5
15535.0,426.4,Medium-value,7
15537.0,110.92,Low-value,1
15539.0,538.46,Medium-value,1
15540.0,213.3,Low-value,1
15541.0,85.13000000000001,Low-value,1
15543.0,127.86,Low-value,1
15544.0,3542.51,High-value,11
15545.0,288.96999999999997,Low-value,2
15547.0,4910.6,High-value,14
15549.0,1643.96,High-value,4
15550.0,575.63,Medium-value,4
15551.0,436.06,Medium-value,1
15552.0,90.12,Low-value,1
15553.0,428.93,Medium-value,1
15554.0,217.2,Low-value,1
15555.0,4747.89,High-value,20
15556.0,279.77,Low-value,1
15557.0,468.91,Medium-value,1
15561.0,722.74,Medium-value,5
15562.0,134.55,Low-value,1
15563.0,1319.69,High-value,7
15565.0,173.16000000000003,Low-value,2
15567.0,186.01,Low-value,1
15568.0,758.29,Medium-value,3
15569.0,1375.71,High-value,5
15570.0,4093.27,High-value,13
15571.0,650.4300000000001,Medium-value,4
15572.0,2533.42,High-value,7
15573.0,591.1899999999999,Medium-value,2
15574.0,675.64,Medium-value,4
15576.0,921.37,Medium-value,1
15577.0,258.88,Low-value,3
15578.0,127.1,Low-value,1
15579.0,327.6,Low-value,2
15581.0,3425.77,High-value,14
15582.0,682.9100000000001,Medium-value,3
15584.0,718.36,Medium-value,5
15585.0,455.3,Medium-value,1
15587.0,913.68,Medium-value,4
15589.0,456.58,Medium-value,4
15590.0,-30.19,Low-value,1
15592.0,388.58,Medium-value,1
15593.0,199.8,Low-value,1
15594.0,1767.53,High-value,6
15596.0,1343.34,High-value,9
15597.0,315.72,Low-value,2
15598.0,235.68,Low-value,3
15599.0,761.74,Medium-value,2
15601.0,6745.360000000001,High-value,17
15602.0,1083.63,Medium-value,15
15603.0,48.480000000000004,Low-value,1
15604.0,216.39000000000001,Low-value,1
15605.0,1198.23,High-value,5
15606.0,2422.64,High-value,11
15607.0,104.76,Low-value,1
15608.0,1093.68,Medium-value,4
15609.0,270.03000000000003,Low-value,2
15610.0,112.46000000000001,Low-value,1
15611.0,1568.39,High-value,15
15612.0,195.15,Low-value,2
15615.0,10360.04,High-value,27
15618.0,747.031,Medium-value,5
15619.0,336.4,Low-value,1
15620.0,1524.4,High-value,6
15621.0,1158.77,High-value,6
15622.0,3224.53,High-value,16
15623.0,301.03000000000003,Low-value,1
15624.0,588.13,Medium-value,4
15625.0,1504.56,High-value,8
15626.0,675.8,Medium-value,2
15628.0,2865.64,High-value,10
15630.0,1180.4,High-value,3
15632.0,3147.31,High-value,10
15634.0,243.55,Low-value,1
15636.0,724.76,Medium-value,2
15637.0,223.36,Low-value,1
15638.0,-94.0,Low-value,1
15639.0,425.32,Medium-value,1
15640.0,12336.74,High-value,17
15641.0,1887.2,High-value,4
15643.0,647.4,Medium-value,6
15644.0,803.54,Medium-value,4
15645.0,612.01,Medium-value,1
15646.0,425.14000000000004,Medium-value,4
15648.0,582.0500000000001,Medium-value,4
15649.0,816.0,Medium-value,2
15651.0,646.3,Medium-value,3
15652.0,337.74,Low-value,1
15653.0,877.44,Medium-value,2
15654.0,922.53,Medium-value,2
15655.0,511.32,Medium-value,2
15656.0,748.5,Medium-value,4
15657.0,30.0,Low-value,1
15658.0,958.9000000000001,Medium-value,8
15659.0,306.45,Low-value,1
15660.0,1552.01,High-value,12
15661.0,309.8,Low-value,2
15663.0,138.14,Low-value,1
15664.0,358.63,Low-value,2
15665.0,2222.21,High-value,2
15667.0,301.32000000000005,Low-value,1
15668.0,76.32000000000001,Low-value,1
15669.0,677.69,Medium-value,5
15670.0,173.05,Low-value,1
15671.0,2635.4900000000002,High-value,10
15673.0,2726.23,High-value,4
15674.0,1744.02,High-value,8
15675.0,323.69,Low-value,3
15676.0,3324.09,High-value,5
15677.0,657.23,Medium-value,1
15678.0,352.7,Low-value,1
15679.0,781.28,Medium-value,4
15680.0,1333.68,High-value,3
15681.0,946.36,Medium-value,6
15683.0,193.75,Low-value,1
15687.0,2981.5,High-value,11
15689.0,254.1,Low-value,2
15690.0,239.76,Low-value,2
15691.0,136.8,Low-value,1
15692.0,191.04,Low-value,1
15694.0,6423.6,High-value,15
15695.0,409.98,Medium-value,2
15696.0,2619.11,High-value,12
15699.0,309.65,Low-value,1
15700.0,664.03,Medium-value,3
15701.0,1529.0,High-value,4
